0.122,0.238,0
0.122,0.238,0.1
0.122,0.238,0.2
0.122,0.238,0.3
0.122,0.238,0.4
0.122,0.238,0.5
0.031,0.066,0.6
0.01,0.019,0.7
0.005,0.005,0.8
0.003,0.002,0.9
0,0,1.0
